topic,discussion_id,author,pro,anti,other
"abortion",5036,"gamehuis",5,0,0
"abortion",5036,"Voice Of Reason",0,5,0
"abortion",5036,"Nurglitch",5,0,0
"abortion",5036,"tonybrown74",5,0,0
"abortion",5036,"Hunter",0,5,0
"abortion",5036,"VTCruiser",0,4,1
"abortion",5036,"Adept",5,0,0
"abortion",5036,"Steeeeve",0,5,0
"abortion",5036,"jitobear",5,0,0
"abortion",5036,"xeiah",5,0,0
"abortion",5036,"Diogenes99",0,5,0
"abortion",5036,"inmyopinion",2,2,1
"abortion",5036,"Clive14",5,0,0
"abortion",5036,"gnojek",2,3,0
"abortion",5036,"Heads_On_Pikes",0,5,0
"abortion",5036,"Redratio1",5,0,0
"abortion",5036,"WhiteFalcon",5,0,0
"abortion",5036,"Sigma",5,0,0
"abortion",5036,"zelma",5,0,0
"abortion",5036,"nikki22005",5,0,0
"abortion",5036,"sinjin",5,0,0
"abortion",5036,"johnson",4,0,1
"abortion",5036,"miriam&amp;jackie",0,5,0
"abortion",5036,"Cone",1,4,0
"abortion",5036,"FISHX",0,5,0
"abortion",5036,"cushla_machree",4,1,0
"abortion",5447,"Archangel",0,6,0
"abortion",5447,"Baron",0,0,6
"abortion",5447,"chloe",2,1,3
"abortion",5447,"simone",6,0,0
"abortion",5447,"Tastyfish",6,0,0
"abortion",5447,"wayneinFL",0,6,0
"abortion",5447,"Duo_Maxwell",5,1,0
"abortion",5447,"Symbiote",3,0,3
"abortion",5447,"Reanna8756",0,6,0
"abortion",5447,"Dzeron",2,0,4
"abortion",5447,"Ryuuichi",6,0,0
"abortion",5447,"Nurglitch",5,1,0
"abortion",5447,"Hunter",0,3,3
"abortion",5447,"FISHX",0,6,0
"abortion",5447,"Steeeeve",3,3,0
"abortion",5447,"09dragonfly06",0,6,0
"abortion",5447,"jitobear",2,1,3
"abortion",5447,"smiley",5,0,1
"abortion",5447,"foreverblue",0,1,5
"abortion",5447,"mae",1,0,5
"abortion",5447,"Winston Smith",2,4,0
"abortion",5447,"Voice Of Reason",1,5,0
"abortion",5447,"hollyh",5,1,0
"abortion",5447,"WhiteFalcon",5,1,0
"abortion",5447,"sinjin",4,1,1
"abortion",5447,"NATO 556",4,2,0
"abortion",5447,"Eddie",0,0,6
"abortion",5447,"chester",6,0,0
"abortion",5447,"Penfold",2,1,3
"abortion",5447,"Shooterandproud",6,0,0
"abortion",337,"Morfos",5,0,1
"abortion",337,"Crim",5,1,0
"abortion",337,"AlexTheGreat",3,1,2
"abortion",337,"debategirl88",3,3,0
"abortion",337,"Carman",1,4,1
"abortion",337,"nao",2,4,0
"abortion",337,"Mysterium16",2,4,0
"abortion",337,"skylinedesire",6,0,0
"abortion",337,"maximus",1,5,0
"abortion",337,"Parcum",2,4,0
"abortion",337,"Chobo Char",3,3,0
"abortion",337,"AMD4EVER",5,0,1
"abortion",337,"sarablaze",2,4,0
"abortion",337,"Calligirl",3,2,1
"abortion",337,"thistownwilleat",3,1,2
"abortion",337,"HRB",3,3,0
"abortion",6722,"cell_death",4,3,0
"abortion",6722,"Symbiote",4,3,0
"abortion",6722,"chloe",2,3,2
"abortion",6722,"Bell",5,2,0
"abortion",6722,"Howard Beale",6,1,0
"abortion",6722,"joebrummer",5,0,2
"abortion",6722,"oliphant",2,5,0
"abortion",6722,"Adept",5,0,2
"abortion",6722,"simone",5,1,1
"abortion",6722,"Bassman",2,0,5
"abortion",6722,"Steeeeve",2,5,0
"abortion",6722,"unkerpaulie",5,2,0
"abortion",6722,"OccamsRazor",7,0,0
"abortion",6722,"Sigma",6,1,0
"abortion",6722,"Eddie",2,2,3
"abortion",6722,"Cone",3,1,3
"abortion",9754,"Zardoz",0,6,1
"abortion",9754,"huckleberry",1,3,3
"abortion",9754,"jitobear",7,0,0
"abortion",9754,"Bell",7,0,0
"abortion",9754,"Bassman",0,7,0
"abortion",9754,"Another opinion",7,0,0
"abortion",9754,"Caprii",0,5,2
"abortion",9754,"JPSartre12",1,6,0
"abortion",9754,"simone",6,1,0
"abortion",9754,"samiinh",7,0,0
"abortion",9754,"ShadowPikachu",7,0,0
"abortion",9754,"Nefertari",6,1,0
"abortion",9754,"Shooterandproud",6,1,0
"abortion",5666,"Duo_Maxwell",6,0,2
"abortion",5666,"Truthsayer",2,4,2
"abortion",5666,"Symbiote",4,1,3
"abortion",5666,"chloe",1,3,4
"abortion",5666,"jitobear",6,2,0
"abortion",5666,"simone",8,0,0
"abortion",5666,"Nurglitch",7,0,1
"abortion",5666,"jim's trucking",4,2,2
"abortion",5666,"WhiteFalcon",6,0,2
"abortion",5666,"Adept",5,3,0
"abortion",5666,"Steeeeve",1,7,0
"abortion",5666,"Cone",0,7,1
"abortion",5666,"FISHX",2,5,1
"abortion",5666,"OccamsRazor",6,2,0
"abortion",5666,"Modern_Republic",0,8,0
"abortion",5666,"Obvious Child",5,2,1
"abortion",5666,"Hydra",8,0,0
"abortion",4653,"Steen",6,0,0
"abortion",4653,"sinjin",6,0,0
"abortion",4653,"Nathan",1,5,0
"abortion",4653,"chloe",0,6,0
"abortion",4653,"jitobear",6,0,0
"abortion",4653,"VTCruiser",0,6,0
"abortion",4653,"wilted_laughter",0,0,6
"abortion",4653,"Hunter",0,6,0
"abortion",4653,"Clive14",6,0,0
"abortion",4653,"simone",5,0,1
"abortion",4653,"gnojek",5,0,1
"abortion",4653,"Steeeeve",0,6,0
"abortion",4653,"REMF Hunter",2,2,2
"abortion",4653,"Cone",0,6,0
"abortion",4653,"zachvac",4,2,0
"abortion",4653,"Voice Of Reason",0,6,0
"abortion",4653,"jim's trucking",5,0,1
"abortion",4653,"Sigma",5,1,0
"abortion",4653,"Eddie",3,2,1
"abortion",4653,"Mach",6,0,0
"abortion",8544,"thelmoose",7,0,0
"abortion",8544,"sinjin",5,0,2
"abortion",8544,"chloe",0,7,0
"abortion",8544,"jitobear",7,0,0
"abortion",8544,"Bell",7,0,0
"abortion",8544,"Caprii",1,6,0
"abortion",8544,"Steeeeve",0,7,0
"abortion",8544,"simone",7,0,0
"abortion",8544,"georged",7,0,0
"abortion",8544,"SassyTeffie",0,7,0
"abortion",8544,"electrolyte",7,0,0
"abortion",8544,"Another opinion",6,1,0
"abortion",8544,"happygrl35",6,1,0
"abortion",6703,"cell_death",3,5,0
"abortion",6703,"Symbiote",5,3,0
"abortion",6703,"chloe",5,3,0
"abortion",6703,"jitobear",7,1,0
"abortion",6703,"Bell",6,1,1
"abortion",6703,"Howard Beale",6,2,0
"abortion",6703,"Another opinion",8,0,0
"abortion",6703,"doG",2,5,1
"abortion",6703,"Sigma",8,0,0
"abortion",6703,"simone",6,0,2
"abortion",6703,"Adept",8,0,0
"abortion",6703,"Tastyfish",7,1,0
"abortion",6703,"Steeeeve",3,5,0
"abortion",6703,"unkerpaulie",5,1,2
"abortion",6703,"Wez",8,0,0
"abortion",6703,"Obvious Child",4,4,0
"abortion",5765,"Someguy",1,5,0
"abortion",5765,"simone",5,1,0
"abortion",5765,"Tastyfish",5,1,0
"abortion",5765,"The Stone",5,1,0
"abortion",5765,"Another opinion",6,0,0
"abortion",5765,"Pravda",6,0,0
"abortion",5765,"celtibero",1,5,0
"abortion",5765,"Symbiote",3,3,0
"abortion",5765,"chloe",1,5,0
"abortion",5765,"steadfast",1,5,0
"abortion",5765,"Nurglitch",3,3,0
"abortion",5765,"georged",4,0,2
"abortion",5765,"Adept",0,5,1
"abortion",5765,"Steeeeve",0,6,0
"abortion",5765,"Easyrider",1,5,0
"abortion",5765,"Cush",1,5,0
"abortion",5765,"cmitch06",0,6,0
"abortion",5765,"Captain America banned",0,6,0
"abortion",5765,"Clive14",6,0,0
"abortion",5765,"JPSartre12",0,6,0
"abortion",5765,"mae",5,1,0
"abortion",5765,"Voice Of Reason",1,5,0
"abortion",5765,"Winston Smith",4,2,0
"abortion",5765,"OccamsRazor",5,1,0
"abortion",5765,"Redratio1",5,0,1
"abortion",5765,"WhiteFalcon",5,1,0
"abortion",5765,"sinjin",6,0,0
"abortion",5765,"thinkaboutit",5,1,0
"abortion",5765,"PoohBear",0,5,1
"abortion",5765,"Michele",4,1,1
"abortion",5765,"Detrean",6,0,0
"abortion",5765,"Cone",0,6,0
"abortion",5765,"zachvac",4,2,0
"abortion",5765,"Obvious Child",1,2,3
"abortion",5765,"jimmyj",0,6,0
"abortion",9324,"Archangel",0,6,0
"abortion",9324,"thinking_person",1,5,0
"abortion",9324,"simone",6,0,0
"abortion",9324,"ShadowPikachu",6,0,0
"abortion",9324,"Phunting",1,0,5
"abortion",9324,"its_just_me",0,6,0
"abortion",9324,"bake",0,1,5
"abortion",9324,"Another opinion",6,0,0
"abortion",9324,"friend1",5,0,1
"abortion",9324,"jamesfreedman",4,1,1
"abortion",9324,"paw_x",6,0,0
"abortion",9324,"Steeeeve",0,6,0
"abortion",9324,"Whats the truth",0,6,0
"abortion",9324,"Moonlitface",1,5,0
"abortion",9324,"thelmoose",6,0,0
"abortion",9324,"Allen Vaughn",6,0,0
"abortion",9324,"jitobear",5,0,1
"abortion",9324,"James",0,0,6
"abortion",9324,"dory",6,0,0
"abortion",9324,"jyoshu",0,6,0
"abortion",9324,"gman",1,5,0
"abortion",9324,"samiinh",0,0,6
"abortion",9324,"peteratwar",6,0,0
"abortion",9324,"GiantOreo",6,0,0
"abortion",9324,"procrastinating",6,0,0
"abortion",9324,"Nefertari",5,1,0
"abortion",9324,"___",2,4,0
"abortion",9324,"jim's trucking",5,1,0
"abortion",9324,"Sigma",5,1,0
"abortion",9324,"sinjin",5,1,0
"abortion",9324,"bloodyheart",5,0,1
"abortion",9324,"Bell",5,1,0
"abortion",9324,"AlbinoKangaroo2",1,4,1
"abortion",9324,"georged",4,1,1
"abortion",9324,"Jim Colyer",0,6,0
"abortion",9324,"Falsefaith",5,1,0
"abortion",9324,"Neanderthal79",6,0,0
"abortion",9324,"Shooterandproud",6,0,0
"abortion",7837,"sinjin",1,3,1
"abortion",7837,"nazsmith",4,0,1
"abortion",7837,"Michele",4,0,1
"abortion",7837,"Bell",5,0,0
"abortion",7837,"Tastyfish",3,1,1
"abortion",7837,"Kcajymmij",1,4,0
"abortion",7837,"Joe@actsii",2,1,2
"abortion",7837,"King Blue",1,4,0
"abortion",7837,"simone",5,0,0
"abortion",7837,"Steeeeve",1,4,0
"abortion",7837,"georged",5,0,0
"abortion",7837,"Prototype",1,4,0
"abortion",7837,"thelmoose",4,1,0
"abortion",7837,"Another opinion",5,0,0
"abortion",7837,"happygrl35",5,0,0
"abortion",9335,"paw_x",7,0,0
"abortion",9335,"jitobear",7,0,0
"abortion",9335,"Bell",5,1,1
"abortion",9335,"Shooterandproud",7,0,0
"abortion",9335,"Aivlis",5,2,0
"abortion",9335,"jyoshu",0,6,1
"abortion",9335,"simone",7,0,0
"abortion",9335,"Steeeeve",2,5,0
"abortion",9335,"ShadowPikachu",7,0,0
"abortion",9335,"SpicyGirl",0,7,0
"abortion",9335,"gman",2,4,1
"abortion",9335,"thelmoose",7,0,0
"abortion",9335,"Another opinion",7,0,0
"abortion",9335,"Caprii",0,7,0
"abortion",9335,"Rekhyt2238",0,7,0
"abortion",9335,"dislexia",0,7,0
"abortion",7684,"sinjin",5,1,0
"abortion",7684,"johnson",6,0,0
"abortion",7684,"Bell",6,0,0
"abortion",7684,"Caprii",0,6,0
"abortion",7684,"Steeeeve",0,6,0
"abortion",7684,"georged",6,0,0
"abortion",7684,"Pejotif",1,5,0
"abortion",7684,"JPSartre12",0,6,0
"abortion",7684,"simone",5,1,0
"abortion",7684,"Tastyfish",6,0,0
"abortion",7684,"maximus",1,5,0
"abortion",7684,"beervolcano",5,1,0
"abortion",7684,"OccamsRazor",5,1,0
"abortion",7684,"thelmoose",4,2,0
"abortion",7684,"Sigma",3,2,1
"abortion",7684,"Kcajymmij",0,6,0
"abortion",7684,"Mickey Shane",6,0,0
"abortion",4699,"Duo_Maxwell",10,5,4
"abortion",4699,"Symbiote",15,4,0
"abortion",4699,"chloe",1,18,0
"abortion",4699,"jitobear",15,2,2
"abortion",4699,"Sigma",17,2,0
"abortion",4699,"Hunter",1,18,0
"abortion",4699,"Clive14",16,2,1
"abortion",4699,"Irvine",10,5,4
"abortion",4699,"JPSartre12",3,15,1
"abortion",4699,"gnojek",11,6,2
"abortion",4699,"Steeeeve",1,14,4
"abortion",4699,"Cone",6,12,1
"abortion",4699,"zachvac",13,2,4
"abortion",4699,"jim's trucking",5,9,5
"abortion",4699,"Linus",15,4,0
"abortion",4699,"Eddie",7,4,8
"abortion",4699,"Mach",16,2,1
"abortion",11073,"Archangel",0,6,0
"abortion",11073,"obvious_child",6,0,0
"abortion",11073,"chloe",0,6,0
"abortion",11073,"Bassman",0,6,0
"abortion",11073,"CUNxTime",6,0,0
"abortion",11073,"Another opinion",6,0,0
"abortion",11073,"electrolyte",6,0,0
"abortion",11073,"bmittking",6,0,0
"abortion",11073,"choice_addict",6,0,0
"abortion",11073,"T.Q",6,0,0
"abortion",11073,"Peeling",5,0,1
"abortion",11073,"Colonel Ingus",6,0,0
"abortion",11073,"Steeeeve",0,6,0
"abortion",11073,"Phyllis",2,4,0
"abortion",11073,"thelmoose",6,0,0
"abortion",11073,"JakeCJB",6,0,0
"abortion",11073,"futureshock",5,0,1
"abortion",11073,"smiley",2,1,3
"abortion",11073,"jyoshu",1,5,0
"abortion",11073,"Horseshoe",4,0,2
"abortion",11073,"bhbcu64",6,0,0
"abortion",11073,"antonia",6,0,0
"abortion",11073,"sinjin",4,2,0
"abortion",11073,"brutus2001x",5,1,0
"abortion",11073,"chester",6,0,0
"abortion",11073,"Penfold",6,0,0
"abortion",11073,"Christina_Castl",2,4,0
"abortion",11073,"Matthew S",6,0,0
"abortion",11073,"E Mutz",1,3,2
"abortion",4517,"Duo_Maxwell",7,0,0
"abortion",4517,"Steen",7,0,0
"abortion",4517,"mana'ia",0,7,0
"abortion",4517,"Dzeron",6,0,1
"abortion",4517,"Hunter",0,7,0
"abortion",4517,"Michele",7,0,0
"abortion",4517,"xeiah",4,1,2
"abortion",4517,"Clive14",7,0,0
"abortion",4517,"JPSartre12",4,0,3
"abortion",4517,"jitobear",7,0,0
"abortion",4517,"Tastyfish",6,0,1
"abortion",4517,"Steeeeve",0,7,0
"abortion",4517,"Cone",3,2,2
"abortion",4517,"jim's trucking",7,0,0
"abortion",4517,"Sigma",7,0,0
"abortion",4517,"Mach",7,0,0
"abortion",3696,"Howard Beale",4,1,2
"abortion",3696,"valet_dave",3,3,1
"abortion",3696,"Tastyfish",3,3,1
"abortion",3696,"Xbig_bootieX",0,5,2
"abortion",3696,"Duo_Maxwell",3,1,3
"abortion",3696,"Bassman",0,7,0
"abortion",3696,"Steeeeve",0,7,0
"abortion",3696,"bobbob",1,6,0
"abortion",3696,"Robotbeat",5,2,0
"abortion",3696,"Steen",6,1,0
"abortion",3696,"Harbinger",7,0,0
"abortion",3696,"jitobear",6,1,0
"abortion",3696,"xeiah",5,1,1
"abortion",3696,"thebootfitter",1,4,2
"abortion",3696,"JPSartre12",2,5,0
"abortion",3696,"OccamsRazor",1,3,3
"abortion",3696,"Sigma",7,0,0
"abortion",3696,"ChrisAtUCF",6,1,0
"abortion",3696,"Master_Shake",1,6,0
"abortion",3696,"sinjin",3,2,2
"abortion",3696,"simone",5,2,0
"abortion",3696,"Eddie",4,1,2
"abortion",3696,"Cone",4,3,0
"abortion",1196,"Ladywolf",6,0,0
"abortion",1196,"galton",1,5,0
"abortion",1196,"miagirl",2,1,3
"abortion",1196,"redletters05",0,6,0
"abortion",1196,"squid",6,0,0
"abortion",1196,"STAMFIELD",6,0,0
"abortion",1196,"tuesdeb",6,0,0
"abortion",1196,"mizmaxx",5,1,0
"abortion",1196,"plotter",6,0,0
"abortion",1196,"Freedom_Fighter",1,3,2
"abortion",1196,"ShadowPikachu",2,0,4
"abortion",1196,"AMD4EVER",2,1,3
"abortion",1196,"Crim",4,1,1
"abortion",1196,"Jesusislord",0,6,0
"abortion",1196,"JustineCredible",4,0,2
"abortion",1196,"Linus",6,0,0
"abortion",1196,"SmokingRabbit",2,4,0
"abortion",1196,"prolife",0,6,0
"abortion",1196,"Jessica",6,0,0
"abortion",1196,"Dzeron",1,0,5
"abortion",1196,"Ukrainian",0,6,0
"abortion",1196,"Choscura",5,1,0
"abortion",1196,"Robbie",1,5,0
"abortion",1196,"Shaggydoo",0,6,0
"abortion",1196,"Steeeeve",1,5,0
"abortion",1196,"CCR1994",4,0,2
"abortion",1196,"neveragain",1,0,5
"abortion",1196,"montalban",1,3,2
"abortion",1196,"Boopee20",6,0,0
"abortion",1196,"astronomyfan87",1,5,0
"abortion",1196,"New Babel",1,0,5
"abortion",1196,"gilligan8503",6,0,0
"abortion",1196,"Danialla Rahl",6,0,0
"abortion",1196,"Harbinger",6,0,0
"abortion",1196,"Alex",0,0,6
"abortion",1196,"invadersb",0,5,1
"abortion",1196,"jitobear",5,1,0
"abortion",1196,"Master_Shake",0,0,6
"abortion",1196,"epaphras_faith",0,6,0
"abortion",1196,"xeiah",3,3,0
"abortion",1196,"Clive14",1,0,5
"abortion",1196,"thebootfitter",6,0,0
"abortion",1196,"springysound",5,1,0
"abortion",1196,"bobbob",0,6,0
"abortion",1196,"jt92",6,0,0
"abortion",1196,"sinjin",2,0,4
"abortion",1196,"jyoshu",0,3,3
"abortion",1196,"kickin50",2,1,3
"abortion",1196,"munkyman",1,0,5
"abortion",1196,"superbuddhaman",5,1,0
"abortion",1196,"Sigma",4,2,0
"abortion",1196,"Black Phoenix",0,5,1
"abortion",1196,"Crujir",1,5,0
"abortion",1196,"krissi",2,0,4
"abortion",1196,"billsco",1,0,5
"abortion",1196,"SilentPoet",6,0,0
"abortion",1196,"TumblingDice",4,2,0
"abortion",1196,"LadyQ",0,2,4
"abortion",1196,"scrueballl",5,0,1
"abortion",1196,"pseudo",6,0,0
"abortion",1196,"Bush Is The Man",0,1,5
"abortion",1196,"Relient Halo",1,4,1
"abortion",1196,"georged",3,2,1
"abortion",1196,"maximus",1,2,3
"abortion",1196,"amadeus_reborn",6,0,0
"abortion",1196,"Darkest Shadow",0,6,0
"abortion",1196,"zachvac",6,0,0
"abortion",1196,"cheeseismylove8",0,0,6
"abortion",1196,"Parcum",0,6,0
"abortion",1196,"Cone",2,4,0
"abortion",1196,"ROCC",1,3,2
"abortion",1196,"Steen",6,0,0
"abortion",1196,"Charchuk",6,0,0
"abortion",1196,"Silent_eko",1,5,0
"abortion",8710,"somnolence",6,1,0
"abortion",8710,"thelmoose",5,1,1
"abortion",8710,"jitobear",7,0,0
"abortion",8710,"Bell",6,1,0
"abortion",8710,"epaphras_faith",1,6,0
"abortion",8710,"Aivlis",6,1,0
"abortion",8710,"Baphomet73",0,7,0
"abortion",8710,"Joe@actsii",0,7,0
"abortion",8710,"simone",7,0,0
"abortion",8710,"Steeeeve",0,4,3
"abortion",8710,"Ooaman",0,6,1
"abortion",8710,"Prototype",0,7,0
"abortion",8710,"daewoo",4,3,0
"abortion",10837,"Archangel",0,5,0
"abortion",10837,"obvious_child",3,0,2
"abortion",10837,"CUNxTime",4,1,0
"abortion",10837,"lesz",4,1,0
"abortion",10837,"Dr.dino",1,4,0
"abortion",10837,"Zardoz",4,0,1
"abortion",10837,"electrolyte",4,0,1
"abortion",10837,"Another opinion",5,0,0
"abortion",10837,"flygirl",2,0,3
"abortion",10837,"jitobear",5,0,0
"abortion",10837,"Steeeeve",0,5,0
"abortion",10837,"thelmoose",5,0,0
"abortion",10837,"futureshock",4,0,1
"abortion",10837,"ServantOfChrist",0,5,0
"abortion",10837,"preciouslife",0,5,0
"abortion",10837,"Dane",5,0,0
"abortion",10837,"bhbcu64",5,0,0
"abortion",10837,"Ghost Rider",2,2,1
"abortion",10837,"sinjin",3,0,2
"abortion",10837,"Iuris",2,0,3
"abortion",10837,"Penfold",5,0,0
"abortion",10837,"cap2b",5,0,0
"abortion",10837,"DrD",5,0,0
"abortion",347,"Neo",0,5,1
"abortion",347,"Liberty",0,6,0
"abortion",347,"Broker",0,1,5
"abortion",347,"Parcum",0,5,1
"abortion",347,"Debategirl104",0,6,0
"abortion",347,"katie5890",0,6,0
"abortion",347,"Sakata",2,4,0
"abortion",347,"avoiceofreason",5,1,0
"abortion",347,"silver_snake",2,4,0
"abortion",347,"nao",0,6,0
"abortion",347,"wjim1269",0,6,0
"abortion",347,"Phat_Albert87",0,6,0
"abortion",347,"gilligan8503",5,1,0
"abortion",347,"Patriot",1,5,0
"abortion",347,"Crim",5,1,0
"abortion",347,"undefined",4,2,0
"abortion",347,"Madison05",0,6,0
"abortion",347,"crzygrly",5,1,0
"abortion",347,"SilentPoet",2,2,2
"abortion",347,"Pikeman85",2,2,2
"abortion",347,"Chai",5,1,0
"abortion",347,"DarKnight",0,6,0
"abortion",347,"maximus",0,6,0
"abortion",347,"Habbit",0,6,0
"abortion",347,"thistownwilleat",0,6,0
"abortion",347,"Debate_Queen615",2,4,0
"abortion",347,"LovetheSouth",0,6,0
"abortion",347,"theLIBERTARIAN",1,5,0
"abortion",347,"ROCC",0,6,0
"abortion",347,"Yukon",6,0,0
"abortion",1504,"Carman",3,3,1
"abortion",1504,"Mr Jack",0,1,6
"abortion",1504,"jim's trucking",1,5,1
"abortion",1504,"pnac=ww3",0,1,6
"abortion",1504,"Jessica",5,1,1
"abortion",1504,"simone",6,1,0
"abortion",1504,"xeiah",4,2,1
"abortion",1504,"jyoshu",0,1,6
"abortion",1504,"xphile_1002",6,1,0
"abortion",1504,"mizmaxx",6,1,0
"abortion",1504,"maximus",0,7,0
"abortion",1504,"montalban",0,4,3
"abortion",1504,"superbuddhaman",6,1,0
"abortion",1504,"Sigma",0,2,5
"abortion",1504,"GreenMtnBoy",6,1,0
"abortion",8718,"somnolence",6,0,0
"abortion",8718,"wvpeach1963",0,6,0
"abortion",8718,"sinjin",6,0,0
"abortion",8718,"chloe",0,6,0
"abortion",8718,"jitobear",5,1,0
"abortion",8718,"Bassman",1,5,0
"abortion",8718,"foundit66",2,1,3
"abortion",8718,"jyoshu",0,6,0
"abortion",8718,"paul.boys",0,6,0
"abortion",8718,"simone",5,0,1
"abortion",8718,"Steeeeve",0,6,0
"abortion",8718,"Evan",0,6,0
"abortion",8718,"DrNo",2,1,3
"abortion",8718,"prochoice52893",5,0,1
"abortion",8718,"thelmoose",6,0,0
"abortion",8718,"Shooterandproud",6,0,0
"abortion",2428,"sinjin",7,0,0
"abortion",2428,"jitobear",6,1,0
"abortion",2428,"emclean",6,1,0
"abortion",2428,"jefnvk",0,6,1
"abortion",2428,"99%BEEF",0,7,0
"abortion",2428,"JPSartre12",0,7,0
"abortion",2428,"jerichoholic104",6,1,0
"abortion",2428,"CCR1994",2,2,3
"abortion",2428,"Mattsbox99",4,0,3
"abortion",2428,"Darkest Shadow",1,6,0
"abortion",2428,"duck",0,2,5
"abortion",2428,"Phunting",5,1,1
"abortion",2428,"jim's trucking",7,0,0
"abortion",2428,"Sigma",2,0,5
"abortion",2428,"syklopps61",0,7,0
"abortion",1651,"Carman",7,1,0
"abortion",1651,"jitobear",5,3,0
"abortion",1651,"WorldTraveller",7,0,1
"abortion",1651,"rapture",2,6,0
"abortion",1651,"plotter",7,1,0
"abortion",1651,"unkerpaulie",4,0,4
"abortion",1651,"Toxey",5,1,2
"abortion",1651,"mizmaxx",8,0,0
"abortion",1651,"Hypocrit",1,4,3
"abortion",1651,"Parcum",3,5,0
"abortion",1651,"thebootfitter",7,0,1
"abortion",1651,"Sigma",7,1,0
"abortion",1651,"syklopps61",1,7,0
"abortion",8733,"somnolence",6,0,0
"abortion",8733,"undefined",4,1,1
"abortion",8733,"jitobear",6,0,0
"abortion",8733,"Bell",6,0,0
"abortion",8733,"Bassman",1,5,0
"abortion",8733,"Another opinion",5,1,0
"abortion",8733,"Aivlis",3,3,0
"abortion",8733,"obvious_child",1,1,4
"abortion",8733,"Joe@actsii",2,3,1
"abortion",8733,"jyoshu",2,4,0
"abortion",8733,"SonOfChaos",6,0,0
"abortion",8733,"GiveMeOneReason",1,5,0
"abortion",8733,"simone",5,1,0
"abortion",8733,"Adept",5,1,0
"abortion",8733,"Steeeeve",0,6,0
"abortion",8733,"georged",5,1,0
"abortion",8733,"Winston Smith",2,2,2
"abortion",8733,"Shooterandproud",6,0,0
"abortion",8733,"thelmoose",6,0,0
"abortion",8733,"Sigma",5,1,0
"abortion",8733,"The Bonesaw",3,1,2
"abortion",10332,"chemist99a",7,0,0
"abortion",10332,"sinjin",7,0,0
"abortion",10332,"thecap0",7,0,0
"abortion",10332,"jitobear",4,3,0
"abortion",10332,"VTCruiser",3,4,0
"abortion",10332,"simone",4,3,0
"abortion",10332,"samiinh",7,0,0
"abortion",10332,"Steeeeve",3,4,0
"abortion",10332,"Falsefaith",7,0,0
"abortion",10332,"chloe",3,4,0
"abortion",10332,"Winston Smith",7,0,0
"abortion",10332,"richbrmly",6,1,0
"abortion",10332,"Another opinion",6,1,0
"abortion",10332,"feindslayer",3,4,0
"abortion",10332,"obvious_child",5,1,1
"abortion",3811,"Harbinger",6,1,0
"abortion",3811,"Jessica",7,0,0
"abortion",3811,"jitobear",7,0,0
"abortion",3811,"xeiah",6,0,1
"abortion",3811,"Shaggydoo",1,5,1
"abortion",3811,"Tastyfish",7,0,0
"abortion",3811,"jyoshu",2,5,0
"abortion",3811,"simone",6,1,0
"abortion",3811,"gnojek",1,4,2
"abortion",3811,"Steeeeve",0,7,0
"abortion",3811,"HeavenBound",0,7,0
"abortion",3811,"unkerpaulie",0,6,1
"abortion",3811,"bobbob",1,6,0
"abortion",3811,"skeeter",0,7,0
"abortion",3811,"Lily1000",0,7,0
"abortion",3811,"Sigma",7,0,0
"abortion",3811,"bd1012",6,0,1
"abortion",3811,"Cone",1,0,6
