"key","discussion_id","worker_id","agree-disagree","defeater-undercutter","defeater-undercutter_unsure","negotiate-attack","negotiate-attack_unsure","personal-audience","personal-audience_unsure","questioning-asserting","questioning-asserting_unsure"
"(623, 6)",9574,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(536, 2)",10348,"A1LLHNQKFEXJB0","Disagree",0,False,0,False,-1,False,2,False
"(536, 2)",10348,"A1KEURR4Z7DXX","Disagree",3,False,-4,False,5,False,0,False
"(536, 2)",10348,"A1A5L6YTHHQ6LA","Disagree",-5,False,0,False,-1,False,2,False
"(536, 2)",10348,"A2SG3RMGIDQTWT","Disagree",-5,False,-5,False,5,False,5,False
"(536, 2)",10348,"A2FZM7ZDCLPMCF","Disagree",1,False,1,False,2,False,1,False
"(536, 2)",10348,"A2M6B4T35HDKMZ","Agree","","","","","","","",""
"(536, 2)",10348,"A3IJI5VFWLI7DA","Disagree",-5,False,-4,False,-5,False,5,False
"(959, 0)",13846,"A36JZTUKQVV5S5","Disagree",-3,False,0,False,0,False,0,False
"(959, 0)",13846,"A17Q2CTSOVDMOS","Disagree",-3,False,-3,False,-4,False,4,False
"(959, 0)",13846,"A1BS484S0O76YT","Disagree",-3,False,2,False,-3,False,4,False
"(959, 0)",13846,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(959, 0)",13846,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(959, 0)",13846,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1277, 5)",13919,"A2O9ZPGNNBSH00","Disagree",-4,False,0,False,-4,False,4,False
"(1277, 5)",13919,"A2FDXVWVI05XA4","Disagree",4,False,4,False,-4,False,4,False
"(1277, 5)",13919,"A2FHOQX90RA45G","Disagree",5,False,0,True,5,False,-4,False
"(1277, 5)",13919,"A3J1YH4BYV4QXC","Disagree",1,False,-3,False,-2,False,0,False
"(1277, 5)",13919,"A2PR1KFDC8Y3K3","Agree","","","","","","","",""
"(1277, 5)",13919,"A31O7P7Z650N7B","Disagree",2,False,0,False,0,False,-2,False
"(104, 4)",12197,"A27WDJQH7REJFO","Agree","","","","","","","",""
"(104, 4)",12197,"A1PLL1GKGQA2WJ","Agree","","","","","","","",""
"(104, 4)",12197,"A2SJC9VRBGNC58","Agree","","","","","","","",""
"(104, 4)",12197,"A3R5CALO6EH0ZR","Agree","","","","","","","",""
"(104, 4)",12197,"A3IJI5VFWLI7DA","Disagree",4,False,-5,False,2,False,4,False
"(157, 6)",10301,"A1H315JJUL7CWD","Disagree",-4,False,-2,False,-4,False,3,False
"(157, 6)",10301,"AK460483Q91EI","Agree","","","","","","","",""
"(157, 6)",10301,"A1V2JY1MJ4P6CF","Disagree",2,False,2,False,4,False,-1,False
"(157, 6)",10301,"A3IJI5VFWLI7DA","Disagree",-4,False,-2,False,-2,False,4,False
"(157, 6)",10301,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(157, 6)",10301,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(342, 2)",1875,"A3GNQDFPZALU92","Disagree",3,True,-2,False,-2,False,1,False
"(342, 2)",1875,"A1NBYKBMZYXYZL","Agree","","","","","","","",""
"(342, 2)",1875,"A2IFI1P3MA35AM","Agree","","","","","","","",""
"(342, 2)",1875,"A37XVHGR4ZSTSM","Disagree",5,False,-4,False,-3,False,5,False
"(342, 2)",1875,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(271, 2)",8926,"A9FRBBJVHY4OV","Agree","","","","","","","",""
"(271, 2)",8926,"A17ALUQ0CL106K","Disagree",-2,False,2,False,-5,False,-3,False
"(271, 2)",8926,"A2X7DEIXAEG0TS","Agree","","","","","","","",""
"(271, 2)",8926,"A1B2KIB7DPC2PR","Disagree",2,False,-2,False,2,False,-2,False
"(271, 2)",8926,"A1BS484S0O76YT","Disagree",1,False,1,False,-3,False,-4,False
"(589, 3)",7705,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(589, 3)",7705,"A3FHCHEGIC60ER","Agree","","","","","","","",""
"(589, 3)",7705,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(589, 3)",7705,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(589, 3)",7705,"A3I9UOCM5EXMR2","Agree","","","","","","","",""
"(589, 3)",7705,"A27DLL4E4JBOBA","Disagree",4,False,-4,False,-3,False,3,False
"(440, 6)",901,"ATY8RQ17JPXQD","Agree","","","","","","","",""
"(440, 6)",901,"A34ROD5MIZJ5SJ","Disagree",0,False,-3,False,3,False,2,False
"(440, 6)",901,"A3OHIGNWU0SA3S","Agree","","","","","","","",""
"(440, 6)",901,"A380NNCHQV2LJM","Disagree",5,False,-5,False,0,False,5,False
"(440, 6)",901,"A1B2KIB7DPC2PR","Disagree",2,False,4,False,1,False,3,False
"(440, 6)",901,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(518, 1)",9449,"AYXCI3UJFYTMG","Agree","","","","","","","",""
"(518, 1)",9449,"A12AICIWGAEUPU","Agree","","","","","","","",""
"(518, 1)",9449,"A3BVJL7P490DCS","Agree","","","","","","","",""
"(518, 1)",9449,"A3IJI5VFWLI7DA","Agree","","","","","","","",""
"(518, 1)",9449,"A18JQFU6QCTI6G","Disagree",-3,False,-1,False,-4,False,2,False
"(925, 1)",3882,"AP1HCIYDB0OTX","Disagree",-4,False,0,True,0,True,0,True
"(925, 1)",3882,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(925, 1)",3882,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(925, 1)",3882,"AWGLY2Q18H4V4","Disagree",-5,False,2,False,-5,False,5,False
"(925, 1)",3882,"A2O9ZPGNNBSH00","Disagree",0,True,3,False,0,True,0,True
"(1172, 6)",4,"A2LV5QYHH24OMY","Disagree",-5,False,-4,False,4,False,4,False
"(1172, 6)",4,"A7ZOVHE48L7RS","Agree","","","","","","","",""
"(1172, 6)",4,"A2FHOQX90RA45G","Disagree",-5,False,-5,False,5,False,5,False
"(1172, 6)",4,"A27DLL4E4JBOBA","Disagree",3,False,-4,False,-3,False,3,False
"(1172, 6)",4,"A6Y7BLDK90Q19","Disagree",1,False,1,False,-1,False,1,False
"(308, 5)",9341,"A1FNEVG87BS5K0","Disagree",1,False,-1,False,3,False,2,False
"(308, 5)",9341,"A27DLL4E4JBOBA","Disagree",3,False,4,False,-2,False,-3,False
"(308, 5)",9341,"A3FM3KWYVBBZ15","Disagree",-5,False,1,False,0,False,-5,False
"(308, 5)",9341,"A3M48XVUX3U0H7","Disagree",5,False,5,False,0,False,-5,False
"(308, 5)",9341,"A2M6B4T35HDKMZ","Agree","","","","","","","",""
"(422, 5)",13254,"A1BADZXRMPSPDC","Agree","","","","","","","",""
"(422, 5)",13254,"A2FZM7ZDCLPMCF","Disagree",0,False,0,False,0,False,0,True
"(422, 5)",13254,"A3DSRQ5CBK6G3U","Agree","","","","","","","",""
"(422, 5)",13254,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(422, 5)",13254,"A1BS484S0O76YT","Disagree",-3,False,2,False,-4,False,-4,False
"(740, 0)",1087,"A2FHOQX90RA45G","Agree","","","","","","","",""
"(740, 0)",1087,"A3L6PFU6DOR8AY","Agree","","","","","","","",""
"(740, 0)",1087,"A3R5CALO6EH0ZR","Disagree",-4,False,-3,False,2,False,-5,False
"(740, 0)",1087,"AG9BUUONHFKSS","Agree","","","","","","","",""
"(740, 0)",1087,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(740, 0)",1087,"A1BS484S0O76YT","Agree","","","","","","","",""
"(962, 6)",12141,"A32LCM1ZARQLOG","Agree","","","","","","","",""
"(962, 6)",12141,"A37XVHGR4ZSTSM","Disagree",-5,False,-2,False,-3,False,3,False
"(962, 6)",12141,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(962, 6)",12141,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(962, 6)",12141,"A2ZG6GDYEI4Q3K","Agree","","","","","","","",""
"(52, 2)",8685,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(52, 2)",8685,"A214Z5K085SL0R","Agree","","","","","","","",""
"(52, 2)",8685,"A32LCM1ZARQLOG","Disagree",-3,False,-3,False,-3,False,3,False
"(52, 2)",8685,"A1A5IZVNIW4QDS","Disagree",-3,False,-2,False,-3,False,4,False
"(52, 2)",8685,"A3AH8UT0TCYMUG","Disagree",-3,False,-2,False,4,False,2,False
"(52, 2)",8685,"A3IJI5VFWLI7DA","Disagree",-4,False,-2,False,1,False,3,False
"(52, 2)",8685,"A1KSBT67CUWBB3","Disagree",5,False,-2,False,-5,False,2,False
"(1394, 5)",3613,"A2ZG6GDYEI4Q3K","Disagree",4,False,-3,False,-4,False,0,True
"(1394, 5)",3613,"AP1HCIYDB0OTX","Disagree",-2,False,-1,False,-3,False,2,False
"(1394, 5)",3613,"AIY8WQZDKMD5C","Disagree",-1,False,-2,False,-1,False,-1,False
"(1394, 5)",3613,"A2P8XDALGST5YT","Agree","","","","","","","",""
"(1394, 5)",3613,"A1BEOLWSEW3PCC","Disagree",-2,False,2,False,2,False,3,False
"(1394, 5)",3613,"A16IXM9GAGHNCA","Disagree",-5,False,-5,False,5,False,5,False
"(1394, 5)",3613,"ASX2NOUVA9CRH","Disagree",3,False,3,False,4,False,2,False
"(274, 4)",3149,"ABLWO4SD0U2KQ","Agree","","","","","","","",""
"(274, 4)",3149,"A297M7971YGFD2","Disagree",-4,False,-1,False,-3,False,0,False
"(274, 4)",3149,"A3O3PI1UCEITAX","Disagree",-5,False,5,False,-5,False,-5,False
"(274, 4)",3149,"A3R5CALO6EH0ZR","Disagree",-4,False,5,False,-5,False,5,False
"(274, 4)",3149,"A3IJI5VFWLI7DA","Disagree",-3,False,3,False,-4,False,-1,False
"(274, 4)",3149,"A2VM6SOXG3WAOF","Disagree",3,False,3,False,2,False,3,False
"(274, 4)",3149,"A2MR259UZRESDS","Disagree",-4,False,-4,False,4,False,4,False
"(459, 0)",6497,"A2UUKYKG5SQV2V","Disagree",1,False,1,False,1,False,-1,False
"(459, 0)",6497,"A1B2KIB7DPC2PR","Disagree",-3,False,-1,False,-5,False,1,False
"(459, 0)",6497,"A1BS484S0O76YT","Disagree",-3,False,-2,False,-4,False,-2,False
"(459, 0)",6497,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(459, 0)",6497,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(706, 3)",3696,"A2O9ZPGNNBSH00","Disagree",-3,False,4,False,-2,False,-3,False
"(706, 3)",3696,"A2HUSOVMMRJNNX","Disagree",3,False,-3,False,-2,False,-3,False
"(706, 3)",3696,"A1E0EK09CA5OIO","Disagree",4,False,1,False,-5,False,-3,False
"(706, 3)",3696,"A3374C8G2EUNVO","Agree","","","","","","","",""
"(706, 3)",3696,"A1KCGUG131CEH4","Disagree",5,False,5,False,-5,False,-5,False
"(891, 5)",11889,"A1UDQV4PUFYPKN","Disagree",2,False,-3,False,-3,False,4,False
"(891, 5)",11889,"A11JA8LC2HGSTH","Disagree",2,False,4,False,3,False,3,False
"(891, 5)",11889,"A6Y7BLDK90Q19","Disagree",1,False,0,False,-1,False,0,False
"(891, 5)",11889,"A1BS484S0O76YT","Disagree",-4,False,-2,False,-4,False,4,False
"(891, 5)",11889,"A1B2KIB7DPC2PR","Disagree",3,False,4,False,2,False,2,False
"(891, 5)",11889,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(89, 3)",10163,"APFE0NBU7J08E","Agree","","","","","","","",""
"(89, 3)",10163,"AHOARZ6ADFC90","Agree","","","","","","","",""
"(89, 3)",10163,"A3IJI5VFWLI7DA","Agree","","","","","","","",""
"(89, 3)",10163,"A1V2JY1MJ4P6CF","Disagree",-1,False,2,False,3,False,-2,False
"(89, 3)",10163,"A1BS484S0O76YT","Agree","","","","","","","",""
"(89, 3)",10163,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1398, 1)",1750,"A1B2KIB7DPC2PR","Disagree",-2,False,-3,False,-2,False,3,False
"(1398, 1)",1750,"AV8SVCVP9V5BK","Disagree",-2,False,-3,False,-1,False,-4,False
"(1398, 1)",1750,"A2ZG6GDYEI4Q3K","Disagree",4,False,-1,False,-3,False,-3,False
"(1398, 1)",1750,"A22K68WIUPZSRQ","Disagree",-3,False,-2,False,3,False,0,False
"(1398, 1)",1750,"A2TSN533LXI6S4","Disagree",-2,False,2,False,2,False,3,False
"(1398, 1)",1750,"A16IXM9GAGHNCA","Disagree",5,False,5,False,-5,False,-5,False
"(18, 1)",9575,"A3C9A382KUWMS0","Agree","","","","","","","",""
"(18, 1)",9575,"A485RGKCL4747","Disagree",-2,False,0,True,-2,False,0,True
"(18, 1)",9575,"A1BS484S0O76YT","Agree","","","","","","","",""
"(18, 1)",9575,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(18, 1)",9575,"A1B2KIB7DPC2PR","Disagree",-3,False,-3,False,3,False,-3,False
"(18, 1)",9575,"A2VC5HZF0SQUWP","Agree","","","","","","","",""
"(1289, 0)",13846,"A2Q3ZPCNE2EOAO","Disagree",-5,False,5,False,-5,False,-5,False
"(1289, 0)",13846,"A3M7RLPUIRAAXE","Disagree",4,False,5,False,-4,False,-5,False
"(1289, 0)",13846,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1289, 0)",13846,"A1BS484S0O76YT","Disagree",-4,False,3,False,-5,False,-5,False
"(1289, 0)",13846,"A2VC5HZF0SQUWP","Disagree",4,False,3,False,-4,False,-4,False
"(1289, 0)",13846,"A37XVHGR4ZSTSM","Disagree",-5,False,4,False,-3,False,-4,False
"(425, 1)",11201,"A3C9A382KUWMS0","Agree","","","","","","","",""
"(425, 1)",11201,"AB6C7RS4ECDQZ","Agree","","","","","","","",""
"(425, 1)",11201,"AWGLY2Q18H4V4","Disagree",-5,False,-2,False,-5,False,0,False
"(425, 1)",11201,"A2M6B4T35HDKMZ","Agree","","","","","","","",""
"(425, 1)",11201,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(425, 1)",11201,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(857, 6)",12554,"A14ZN6B72VV6HD","Disagree",4,False,4,False,-4,False,-4,False
"(857, 6)",12554,"A1UDQV4PUFYPKN","Disagree",3,False,5,False,-4,False,-4,False
"(857, 6)",12554,"A6Y7BLDK90Q19","Disagree",1,False,1,False,-1,False,-1,False
"(857, 6)",12554,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(857, 6)",12554,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(857, 6)",12554,"A6QG9LM5WL0AQ","Disagree",3,False,-3,False,-5,False,-5,False
"(71, 4)",11855,"A2HUVJPLKGUKFQ","Disagree",-2,False,-2,False,-3,False,-1,False
"(71, 4)",11855,"A2HV83CV71R7RO","Disagree",4,False,4,False,5,False,4,False
"(71, 4)",11855,"AU2AR4VOB7VLV","Agree","","","","","","","",""
"(71, 4)",11855,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(71, 4)",11855,"A1BS484S0O76YT","Disagree",4,False,-4,False,-4,False,4,False
"(71, 4)",11855,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(240, 0)",12191,"AOHHTBPD64EB6","Agree","","","","","","","",""
"(240, 0)",12191,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(240, 0)",12191,"A3C9A382KUWMS0","Agree","","","","","","","",""
"(240, 0)",12191,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(240, 0)",12191,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(169, 4)",7123,"A1H315JJUL7CWD","Agree","","","","","","","",""
"(169, 4)",7123,"A14NJ0E25UM25Q","Disagree",2,False,4,False,-5,False,5,False
"(169, 4)",7123,"A1RY9A4SCOR7RX","Agree","","","","","","","",""
"(169, 4)",7123,"A1B2KIB7DPC2PR","Disagree",-1,False,-5,False,-2,False,-4,False
"(169, 4)",7123,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(407, 6)",4219,"A1LLHNQKFEXJB0","Disagree",-2,False,3,False,-2,False,2,False
"(407, 6)",4219,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(407, 6)",4219,"A3JMPI8HZATQ4Q","Disagree",-5,False,-4,False,-5,False,0,False
"(407, 6)",4219,"A6Y7BLDK90Q19","Disagree",1,False,1,False,-1,False,0,False
"(407, 6)",4219,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(839, 3)",13288,"A24N92D5WYPBBZ","Disagree",4,False,0,False,4,False,-5,False
"(839, 3)",13288,"A2FHOQX90RA45G","Disagree",-5,False,-5,False,5,False,5,False
"(839, 3)",13288,"AD77JDZ2H9ONW","Disagree",0,False,2,False,-2,False,3,False
"(839, 3)",13288,"A2MR259UZRESDS","Disagree",-5,False,-5,False,-5,False,5,False
"(839, 3)",13288,"A2LV5QYHH24OMY","Disagree",3,False,0,False,-3,False,1,False
"(839, 3)",13288,"A14WWG6NKBDWGP","Disagree",-2,False,-2,False,1,False,3,False
"(1008, 5)",10837,"A2LV5QYHH24OMY","Disagree",-4,False,-2,False,1,False,1,False
"(1008, 5)",10837,"A1BS484S0O76YT","Disagree",-1,False,4,False,-5,False,4,False
"(1008, 5)",10837,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1008, 5)",10837,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1008, 5)",10837,"A6Y7BLDK90Q19","Disagree",1,False,1,False,-3,False,-2,False
"(37, 5)",10725,"A1CBXMG0EJ4B0W","Agree","","","","","","","",""
"(37, 5)",10725,"A7ECJKX0JHLQR","Disagree",-4,False,-4,False,-5,False,3,False
"(37, 5)",10725,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(37, 5)",10725,"A6Y7BLDK90Q19","Disagree",1,False,0,False,0,False,1,False
"(37, 5)",10725,"A3L9J8AER0FU3V","Disagree",-4,False,0,False,-4,False,-5,False
"(37, 5)",10725,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(222, 3)",5933,"A1FNEVG87BS5K0","Agree","","","","","","","",""
"(222, 3)",5933,"A10GCI84NSKYM","Agree","","","","","","","",""
"(222, 3)",5933,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(222, 3)",5933,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(222, 3)",5933,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(222, 3)",5933,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1422, 6)",12720,"A14WWG6NKBDWGP","Disagree",3,False,-5,False,4,False,5,False
"(1422, 6)",12720,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1422, 6)",12720,"AIY8WQZDKMD5C","Disagree",1,False,3,False,1,False,1,False
"(1422, 6)",12720,"AZ8L0BT7XIALO","Disagree",3,False,-2,False,2,False,2,False
"(1422, 6)",12720,"A37XVHGR4ZSTSM","Agree","","","","","","","",""
"(1304, 1)",5205,"A2FHOQX90RA45G","Disagree",-5,False,-5,False,-5,False,5,False
"(1304, 1)",5205,"A1RF70DSVAZVI6","Disagree",-5,False,5,False,-2,False,4,False
"(1304, 1)",5205,"AC8BGOG45QWA2","Disagree",-5,False,5,False,-5,False,4,False
"(1304, 1)",5205,"ADN76VWLV3O5S","Disagree",3,False,-5,False,-5,False,5,False
"(1304, 1)",5205,"A3L6PFU6DOR8AY","Agree","","","","","","","",""
"(1304, 1)",5205,"A14NGKVWQTHSML","Disagree",-2,False,2,False,3,False,-3,False
"(1304, 1)",5205,"A10DZFZLF4AFTK","Disagree",5,False,5,False,-5,False,-5,False
"(876, 4)",639,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(876, 4)",639,"A1BEOLWSEW3PCC","Disagree",-3,False,-2,False,2,False,2,False
"(876, 4)",639,"A3FKWVE8JSX1O7","Agree","","","","","","","",""
"(876, 4)",639,"ASX2NOUVA9CRH","Disagree",3,False,-3,False,4,False,4,False
"(805, 0)",4588,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(805, 0)",4588,"AHOU3VA400IOT","Disagree",-2,False,-2,False,1,False,4,False
"(805, 0)",4588,"AQK0T6L0RPBP3","Agree","","","","","","","",""
"(805, 0)",4588,"A1B2KIB7DPC2PR","Disagree",-1,False,-3,False,2,False,-2,False
"(805, 0)",4588,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1070, 5)",13507,"A3TYUIX3BKG3SY","Disagree",-4,False,1,False,-2,False,0,False
"(1070, 5)",13507,"A3R5CALO6EH0ZR","Disagree",-5,False,1,False,-5,False,5,False
"(1070, 5)",13507,"A3L6PFU6DOR8AY","Disagree",-3,False,-4,False,-3,False,3,False
"(1070, 5)",13507,"AG9BUUONHFKSS","Agree","","","","","","","",""
"(1070, 5)",13507,"A1BS484S0O76YT","Disagree",-4,False,3,False,-4,False,4,False
"(1070, 5)",13507,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(990, 4)",11665,"A3UQ7U59P6F05Z","Disagree",1,False,0,False,-3,False,1,False
"(990, 4)",11665,"A2UV2P8JZV9UW1","Disagree",-3,False,-3,False,0,False,5,False
"(990, 4)",11665,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(990, 4)",11665,"A37XVHGR4ZSTSM","Disagree",3,False,-2,False,-3,False,3,False
"(990, 4)",11665,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(990, 4)",11665,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1075, 5)",8205,"A2HUSOVMMRJNNX","Disagree",3,False,-2,False,-1,False,2,False
"(1075, 5)",8205,"A1B2KIB7DPC2PR","Disagree",-3,False,1,False,-1,False,-2,False
"(1075, 5)",8205,"A3CT5E0WZJL8PG","Agree","","","","","","","",""
"(1075, 5)",8205,"AIY8WQZDKMD5C","Disagree",-2,False,3,False,-2,False,-2,False
"(1075, 5)",8205,"A1ILI24TOFSQRG","Disagree",-3,False,-3,False,-2,False,-2,False
"(1075, 5)",8205,"A2FDXVWVI05XA4","Disagree",3,False,-3,False,0,False,3,False
"(1075, 5)",8205,"A1RY9A4SCOR7RX","Disagree",-5,False,-3,False,-3,False,5,False
"(188, 6)",9574,"A1LLHNQKFEXJB0","Disagree",-2,False,2,False,-3,False,2,False
"(188, 6)",9574,"AOHHTBPD64EB6","Agree","","","","","","","",""
"(188, 6)",9574,"A313UJHIIK55EO","Disagree",3,False,-4,False,-2,False,4,False
"(188, 6)",9574,"AQMT9SLNOUZQI","Disagree",5,False,5,False,-5,False,5,False
"(188, 6)",9574,"A14WWG6NKBDWGP","Disagree",2,False,2,False,-3,False,1,False
"(188, 6)",9574,"A1G62ZFNHVK30D","Disagree",-5,False,-5,False,2,False,5,False
"(188, 6)",9574,"A3U56TETPW3V20","Disagree",5,False,0,False,-4,False,5,False
"(620, 1)",472,"A2Q3ZPCNE2EOAO","Disagree",-5,False,3,False,3,False,-5,False
"(620, 1)",472,"A27D3956262F85","Disagree",-4,False,-3,False,-5,False,4,False
"(620, 1)",472,"AKJ22H1NTVIQX","Disagree",2,False,2,False,-4,False,-2,False
"(620, 1)",472,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(620, 1)",472,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(771, 1)",9561,"A2Q3ZPCNE2EOAO","Disagree",-5,False,5,False,-2,False,5,False
"(771, 1)",9561,"A3L9J8AER0FU3V","Agree","","","","","","","",""
"(771, 1)",9561,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(771, 1)",9561,"A1RF70DSVAZVI6","Disagree",-2,False,-2,False,3,False,3,False
"(771, 1)",9561,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(956, 3)",3031,"A2IN9IUMX7HLUN","Disagree",2,False,-1,False,-2,False,3,False
"(956, 3)",3031,"A1BS484S0O76YT","Disagree",-4,False,-2,False,-4,False,4,False
"(956, 3)",3031,"A1B2KIB7DPC2PR","Disagree",1,False,-2,False,4,False,3,False
"(956, 3)",3031,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(956, 3)",3031,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1274, 2)",13437,"A21AKIQ5VH41TA","Disagree",-4,False,4,False,-3,False,-3,False
"(1274, 2)",13437,"A1BS484S0O76YT","Disagree",-2,False,2,False,-5,False,-2,False
"(1274, 2)",13437,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1274, 2)",13437,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1274, 2)",13437,"A3L9J8AER0FU3V","Disagree",-5,False,0,False,-5,False,4,False
"(154, 5)",10107,"A7ZOVHE48L7RS","Agree","","","","","","","",""
"(154, 5)",10107,"A313UJHIIK55EO","Agree","","","","","","","",""
"(154, 5)",10107,"AOYDXBKH04DES","Disagree",1,False,0,True,0,True,-2,False
"(154, 5)",10107,"A12AICIWGAEUPU","Disagree",-4,False,3,False,0,True,3,False
"(154, 5)",10107,"AWDVJUHRUK6RY","Disagree",-5,False,3,False,3,False,3,False
"(154, 5)",10107,"A38ZGWB47QTEY6","Agree","","","","","","","",""
"(154, 5)",10107,"A2FZM7ZDCLPMCF","Disagree",-1,False,1,False,0,False,1,False
"(339, 3)",14253,"A2TXHIN13R3R7F","Disagree",-5,False,0,False,0,False,0,False
"(339, 3)",14253,"A2IFI1P3MA35AM","Disagree",-5,False,-5,False,5,False,5,False
"(339, 3)",14253,"A3FM3KWYVBBZ15","Agree","","","","","","","",""
"(339, 3)",14253,"ALQI4JZ3CGX4P","Disagree",-5,False,-2,False,1,False,5,False
"(339, 3)",14253,"ACPUTK2MNMYHB","Disagree",-1,False,1,False,-1,False,1,False
"(339, 3)",14253,"A28PG3NQXF9VAA","Disagree",-3,False,0,False,0,False,-2,False
"(339, 3)",14253,"A14NJ0E25UM25Q","Disagree",3,False,2,False,-3,False,-2,False
"(586, 0)",8920,"A1UDQV4PUFYPKN","Agree","","","","","","","",""
"(586, 0)",8920,"A10GCI84NSKYM","Disagree",5,False,-5,False,2,False,3,False
"(586, 0)",8920,"A2IFI1P3MA35AM","Disagree",3,False,-5,False,0,False,0,False
"(586, 0)",8920,"A380NNCHQV2LJM","Disagree",5,False,-5,False,0,False,0,False
"(586, 0)",8920,"A1PLL1GKGQA2WJ","Disagree",5,False,-1,False,-3,False,3,False
"(586, 0)",8920,"A3FM3KWYVBBZ15","Agree","","","","","","","",""
"(586, 0)",8920,"A2SG3RMGIDQTWT","Disagree",-5,False,-5,False,4,False,-5,False
"(515, 4)",9769,"A2HUSOVMMRJNNX","Disagree",3,False,-4,False,4,False,4,False
"(515, 4)",9769,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(515, 4)",9769,"A2VTDOJE2XP8TK","Disagree",2,False,-2,False,-4,False,5,False
"(515, 4)",9769,"A1IK1JPSPHDYOW","Agree","","","","","","","",""
"(515, 4)",9769,"A2P8XDALGST5YT","Disagree",3,False,-1,False,-2,False,1,False
"(515, 4)",9769,"A31RKV21MUC3R0","Disagree",4,False,-2,False,0,False,4,False
"(515, 4)",9769,"A3F0OII70LQX09","Disagree",-3,False,-3,False,0,False,3,False
